e_1_sim,e_1_mean,e_1_sd,e_1_lwr,e_1_upr,e_2_sim,e_2_mean,e_2_sd,e_2_lwr,e_2_upr,gamma_1_sim,gamma_1_mean,gamma_1_sd,gamma_1_lwr,gamma_1_upr,gamma_2_sim,gamma_2_mean,gamma_2_sd,gamma_2_lwr,gamma_2_upr,theta_1_sim,theta_1_mean,theta_1_sd,theta_1_lwr,theta_1_upr,theta_2_sim,theta_2_mean,theta_2_sd,theta_2_lwr,theta_2_upr,percent_sig
0.01,0.0206390017649,0.0246233669449,0.0,0.070667350379,0.05,0.041662972603,0.0174017911985,0.000962423582844,0.0607347956691,0,-0.200742928329,0.463514639582,-1.21015124867,0.508055289782, -10,-10.4072199553,0.906924922295,-12.1890235018,-8.90496077911,0.005,0.00535218201187,0.000735455419451,0.00435495612949,0.00697381589886,0.01,0.00968166157225,0.000704253579498,0.00804445645172,0.0105619968859,-
