e_1_sim,e_1_mean,e_1_sd,e_1_lwr,e_1_upr,e_2_sim,e_2_mean,e_2_sd,e_2_lwr,e_2_upr,gamma_1_sim,gamma_1_mean,gamma_1_sd,gamma_1_lwr,gamma_1_upr,gamma_2_sim,gamma_2_mean,gamma_2_sd,gamma_2_lwr,gamma_2_upr,theta_1_sim,theta_1_mean,theta_1_sd,theta_1_lwr,theta_1_upr,theta_2_sim,theta_2_mean,theta_2_sd,theta_2_lwr,theta_2_upr,percent_sig,reduction
0.05,0.0423707061129,0.0220218147849,0.0,0.0793725233407,0.01,0.015623412191,0.0139930723144,0.0,0.0397451636239, -5,-4.41158552502,1.47000578413,-6.22330329528,-0.434719770446, -20,-20.042581614,5.66641374013,-31.2438767489,-12.4518336176,0.005,0.00441904556452,0.00172005693927,0.000899488720114,0.00716686061801,0.01,0.0106185667673,0.00137337685676,0.00820498618022,0.0133662128253,100.0,1class
0.05,0.0423707061129,0.0220218147849,0.0,0.0793725233407,0.01,0.015623412191,0.0139930723144,0.0,0.0397451636239, -5,-4.41158552502,1.47000578413,-6.22330329528,-0.434719770446, -20,-20.042581614,5.66641374013,-31.2438767489,-12.4518336176,0.005,0.00441904556452,0.00172005693927,0.000899488720114,0.00716686061801,0.01,0.0106185667673,0.00137337685676,0.00820498618022,0.0133662128253,50.0,equal_t
0.05,0.0423707061129,0.0220218147849,0.0,0.0793725233407,0.01,0.015623412191,0.0139930723144,0.0,0.0397451636239, -5,-4.41158552502,1.47000578413,-6.22330329528,-0.434719770446, -20,-20.042581614,5.66641374013,-31.2438767489,-12.4518336176,0.005,0.00441904556452,0.00172005693927,0.000899488720114,0.00716686061801,0.01,0.0106185667673,0.00137337685676,0.00820498618022,0.0133662128253,15.0,equal_e
0.05,0.0423707061129,0.0220218147849,0.0,0.0793725233407,0.01,0.015623412191,0.0139930723144,0.0,0.0397451636239, -5,-4.41158552502,1.47000578413,-6.22330329528,-0.434719770446, -20,-20.042581614,5.66641374013,-31.2438767489,-12.4518336176,0.005,0.00441904556452,0.00172005693927,0.000899488720114,0.00716686061801,0.01,0.0106185667673,0.00137337685676,0.00820498618022,0.0133662128253,100.0,no_pol
0.05,0.0423707061129,0.0220218147849,0.0,0.0793725233407,0.01,0.015623412191,0.0139930723144,0.0,0.0397451636239, -5,-4.41158552502,1.47000578413,-6.22330329528,-0.434719770446, -20,-20.042581614,5.66641374013,-31.2438767489,-12.4518336176,0.005,0.00441904556452,0.00172005693927,0.000899488720114,0.00716686061801,0.01,0.0106185667673,0.00137337685676,0.00820498618022,0.0133662128253,99.0,no_pol_gmax200
0.05,0.0423707061129,0.0220218147849,0.0,0.0793725233407,0.01,0.015623412191,0.0139930723144,0.0,0.0397451636239, -5,-4.41158552502,1.47000578413,-6.22330329528,-0.434719770446, -20,-20.042581614,5.66641374013,-31.2438767489,-12.4518336176,0.005,0.00441904556452,0.00172005693927,0.000899488720114,0.00716686061801,0.01,0.0106185667673,0.00137337685676,0.00820498618022,0.0133662128253,97.0,no_pol_gmax5000
