run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2	model	rep
158	1	3	0.00370769185661083	-4.03064050932972	0.0489636098272395	0.0103936964593721	-16.2814419278345	0.0102918275593769	12288.3614250111	0.005	0.01	 -5	 -20	0.05	0.01	full	rep51
16	1	3	0.0124067946357893	-9.77142925640618	0	0.000228377349019858	5000	0	12281.2851762089	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep51
221	1	3	0.0089255691461492	-28.9583595318793	0.0106297840662676	0.00700947432010413	-5.72480972024864	0.046424312304184	12744.686702891	0.005	0.01	 -5	 -20	0.05	0.01	full	rep52
16	1	3	0.0128662781376399	-10.1454585629933	0	0.000263529677842094	5000	0	12732.1203940052	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep52
322	1	3	0.00518481550949681	-4.9600327278634	0.0589777952541603	0.010685461701217	-25.608239313128	0.00082182089473716	12285.6779179805	0.005	0.01	 -5	 -20	0.05	0.01	full	rep53
16	1	3	0.0128912118087376	-11.000933840702	0	0.000260149288475395	5000	0	12273.2029602319	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep53
251	1	3	0.0127414478951104	-14.5100726960638	0.032115904794252	0.00199817210109598	-2.67137149065405	0	12775.8709399432	0.005	0.01	 -5	 -20	0.05	0.01	full	rep54
16	1	3	0.0131982959761512	-10.5978315988564	0	0.000242630467039447	5000	0	12766.7265002545	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep54
184	1	3	0.00433864920712009	-4.37777333014206	0.057043445588403	0.0104616455925351	-17.7589524977148	0	12786.9285168453	0.005	0.01	 -5	 -20	0.05	0.01	full	rep55
98	1	3	0.000225835512217301	4863.00180980981	0	0.0128981716068623	-9.88906955218329	0	12780.0406273733	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep55
417	1	3	0.00456201691634182	-4.77143482222597	0.04186465869023	0.0100705748832883	-17.0157597169966	0.0201904607758951	12758.5325163477	0.005	0.01	 -5	 -20	0.05	0.01	full	rep56
496	1	3	0.00024545268044583	5000	0	0.0129073931384753	-10.0602101921049	0	12749.2920209671	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep56
198	1	3	0.0112642628349839	-14.7343262755227	0.0111418385090911	0.00257812895728169	-3.5632731201589	0.0633170408088321	11988.9074157225	0.005	0.01	 -5	 -20	0.05	0.01	full	rep57
496	1	3	0.000222731998048157	5000	0	0.0124975638786324	-10.4489208931915	0	11984.1456204422	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep57
440	1	3	0.0107219952575779	-17.9915260487259	0	0.00443256420501	-4.88600271794318	0.0811555832547393	12818.1836260379	0.005	0.01	 -5	 -20	0.05	0.01	full	rep58
491	1	3	0.0134156892494964	-11.0747402390399	0	0.000272136459916476	4938.81475169589	0	12813.3781700191	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep58
443	1	3	0.00909081906607561	-21.7567767656998	0.00855646407234464	0.00597536328238809	-5.41527777324247	0.0441155694595245	12669.7471357583	0.005	0.01	 -5	 -20	0.05	0.01	full	rep59
134	1	3	0.0128391811420293	-10.0186663100421	0	0.000231822764702525	5000	0	12659.1057135481	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep59
226	1	3	0.00787889148004569	-29.6364874068796	0	0.00730925774468116	-6.15937817543494	0.0497687625199789	12164.4800085913	0.005	0.01	 -5	 -20	0.05	0.01	full	rep60
247	1	3	0.0124749774458089	-10.2637117828648	0	0.000243740733028502	5000	0	12154.6449120834	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep60
231	1	3	0.00473419573666237	-4.5170138440428	0.00706556400782403	0.0109948986897292	-22.2296399904284	0.036543600491062	12732.9554307239	0.005	0.01	 -5	 -20	0.05	0.01	full	rep61
134	1	3	0.012865458825386	-9.95451818845849	0	0.000216240105978379	5000	0	12713.5330478272	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep61
383	1	3	0.00576739449797039	-5.18777979886046	0.0623156608099862	0.00997298165665556	-23.6377397695515	0.00449095830097862	12777.5919411196	0.005	0.01	 -5	 -20	0.05	0.01	full	rep62
134	1	3	0.013066012120077	-10.6151500537241	0	0.000289978795012472	5000	0	12765.4632445746	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep62
50	1	3	0.00391390395087731	-4.34391875482981	0.0356563714291655	0.0101146374853241	-17.9160862373438	0.0226765470774069	11799.9562678996	0.005	0.01	 -5	 -20	0.05	0.01	full	rep63
408	1	3	0.000231363171146168	4894.38805458007	0	0.0121059496476418	-10.0947857331338	0	11789.1375895018	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep63
310	1	3	0.00910094041087037	-18.8900532012981	0.0097848459593489	0.00560364769541388	-6.01100440835938	0.0569364214417806	12435.857467857	0.005	0.01	 -5	 -20	0.05	0.01	full	rep64
364	1	3	0.0131247221562573	-11.0469924652893	0	0.000240015984491879	4890.53202631359	0	12426.192299355	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep64
175	1	3	0.0046719186349201	-4.68681112941236	0.0632180556002481	0.0110248057576994	-23.9492403458094	0	12209.8791802827	0.005	0.01	 -5	 -20	0.05	0.01	full	rep65
87	1	3	0.000265119223111034	721.687048201007	0	0.0129304421583469	-11.2320223350874	0	12197.5990825062	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep65
63	1	3	0.00882844952455655	-21.2721355088843	0.00610481557194241	0.00552695276974758	-5.27514521055164	0.0533308124500579	11973.1128047302	0.005	0.01	 -5	 -20	0.05	0.01	full	rep66
436	1	3	0.00024263761128446	4913.98651977196	0	0.012261625832043	-10.1503347055144	0	11965.645578922	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep66
391	1	3	0.00619183825263648	-6.1034386584936	0.029591943606702	0.00929330455546494	-22.3110577477507	0.0381650122744026	12692.1196104398	0.005	0.01	 -5	 -20	0.05	0.01	full	rep67
239	1	3	0.0132710399467639	-10.9402628731831	0	0.000241825307177579	5000	0	12672.9882846176	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep67
335	1	3	0.0103887112057207	-18.0145466853821	0	0.00432453032714421	-4.63618564151873	0.0693583655472037	12490.8613164835	0.005	0.01	 -5	 -20	0.05	0.01	full	rep68
239	1	3	0.0129081441478239	-10.5652642925915	0	0.000260567306020667	206.320125693279	0	12484.953312903	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep68
16	1	3	0.00387439582364366	-4.22721934202624	0.0535828381039952	0.0112118617872567	-17.8679285944683	0.00170563591515574	12798.7104588004	0.005	0.01	 -5	 -20	0.05	0.01	full	rep69
79	1	3	0.0131518595744648	-10.298277205158	0	0.000212199517254041	4915.82513243579	0	12789.7021292777	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep69
439	1	3	0.00498175502437747	-4.85961230559391	0.0514364775061443	0.0103375902253882	-20.8592029069588	0	12712.0815015904	0.005	0.01	 -5	 -20	0.05	0.01	full	rep70
79	1	3	0.0130796532991184	-10.3806139872955	0	0.000224931237853581	4915.82513317362	0	12703.4213201537	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep70
