run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2	model	rep
499	1	3	0.0040689687677466	-4.40196845629529	0.0279254776141847	0.0111491786695783	-19.02812252939	0.0279254776141847	186396.766142301	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep36
353	1	3	0.00420334052758111	-4.55878875166579	0.0572986180961637	0.0105967432032965	-18.6069555939486	0.00790907802261186	183402.958561112	0.005	0.01	 -5	 -20	0.05	0.01	full	rep37
42	1	3	0.0119745835747841	-15.7362202588071	0.0263314266055801	0.00257435517649512	-3.25120345646631	0.0263314266055801	183396.903490057	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep37
25	1	3	0.00469004634362333	-4.68353317062998	0.0439848062628049	0.0104663670129079	-20.0013439697873	0.0162981887946744	186558.400604701	0.005	0.01	 -5	 -20	0.05	0.01	full	rep38
99	1	3	0.0111909189564815	-18.1621657699818	0.0278344481392773	0.00382191676623894	-4.11025550287568	0.0278344481392773	186555.90789711	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep38
374	1	3	0.00950319765231815	-20.5538217263686	0	0.00546042276525143	-5.36622759656014	0.0549411875574312	185384.935120936	0.005	0.01	 -5	 -20	0.05	0.01	full	rep39
197	1	3	0.0112702427770889	-16.5612843957728	0.0261047481763601	0.00340725602826669	-4.07824392919579	0.0261047481763601	185373.613614211	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep39
426	1	3	0.00923852539250979	-22.8969874325272	0.00390179241244344	0.00607652465824496	-5.63911020752539	0.0523597079603042	186506.96022027	0.005	0.01	 -5	 -20	0.05	0.01	full	rep40
322	1	3	0.0107126420329118	-18.3293156753835	0.0294358901909484	0.00426802956946505	-4.64726444492331	0.0294358901909484	186497.684427083	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep40
114	1	3	0.00617580445063949	-5.53656082227028	0.0518653143611934	0.00928389528791189	-24.3390168923667	0	186478.405412957	0.005	0.01	 -5	 -20	0.05	0.01	full	rep41
56	1	3	0.0106540282445044	-19.1767699819046	0.0280318701596576	0.00441389046535849	-4.57258286921532	0.0280318701596576	186465.219108135	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep41
306	1	3	0.00521118277125062	-5.25626955743984	0.0533680079604124	0.00976106453318907	-20.0881105422274	0.00652316323190543	185199.578612539	0.005	0.01	 -5	 -20	0.05	0.01	full	rep42
434	1	3	0.0111853806282137	-16.8847985248224	0.0280065891928401	0.0035532693041544	-4.2152646641886	0.0280065891928401	185192.05493298	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep42
121	1	3	0.0055783474586113	-5.37578706657606	0.0476616939469768	0.00925477630002948	-20.5208416215174	0.0122265520325528	184749.549083977	0.005	0.01	 -5	 -20	0.05	0.01	full	rep43
165	1	3	0.0102786587843124	-17.9750611372114	0.0297872298898216	0.00439071870861922	-4.7094603081929	0.0297872298898216	184745.136084969	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep43
330	1	3	0.00931517805141889	-26.0430989065027	0.00704474470399018	0.00613410187196607	-5.43023640527851	0.0441575147640522	183281.666537144	0.005	0.01	 -5	 -20	0.05	0.01	full	rep44
236	1	3	0.0100552050478656	-22.3866005530351	0.027493822692517	0.0051382423110443	-4.88209150234538	0.027493822692517	183274.729867427	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep44
473	1	3	0.00966285282151712	-19.2466716545076	0.00211517266797294	0.00497417429695198	-5.04994169560577	0.0574677852259243	183276.967571209	0.005	0.01	 -5	 -20	0.05	0.01	full	rep45
144	1	3	0.00304798686002437	-3.74868029086931	0.0267063328080268	0.0113377590500008	-15.8052411230677	0.0267063328080268	183268.128460804	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep45
425	1	3	0.00419486685821785	-4.59555252953599	0.0601912625144566	0.0104209825777681	-17.7999503311111	0.00793259298075005	183658.02151106	0.005	0.01	 -5	 -20	0.05	0.01	full	rep46
297	1	3	0.0118579336538095	-15.247704491195	0.027472123324147	0.0025602134828339	-3.28443438914167	0.027472123324147	183651.790068912	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep46
262	1	3	0.0094446468225538	-20.0914178408457	0.0117026732706187	0.00547373303432794	-5.35631836687962	0.0454231970124908	186269.780803029	0.005	0.01	 -5	 -20	0.05	0.01	full	rep47
235	1	3	0.010543737843227	-17.4594852270517	0.0279141992754426	0.00419090885072969	-4.63254661751307	0.0279141992754426	186265.775746792	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep47
96	1	3	0.00569305593276809	-5.45786774659899	0.0541562771107639	0.00919473630525793	-20.8273738379643	0.0050811909807645	184970.396507943	0.005	0.01	 -5	 -20	0.05	0.01	full	rep48
376	1	3	0.00378112692637923	-4.35365121257709	0.0295557105158314	0.0108214473825617	-16.8309145586694	0.0295557105158314	184962.299947494	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep48
