run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2	model	rep
491	1	3	0.010246298647195	-19.1572831550083	0.00752473045137259	0.00476099182328949	-4.89193535292575	0.0552481792556958	186877.427558039	0.005	0.01	 -5	 -20	0.05	0.01	full	rep1
201	1	3	0.0130637058794796	-10.6229103055709	0	0.000258752372123311	200	0	186785.400104368	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep1
471	1	3	0.0100429204938489	-20.9733089591938	0.00880542127941094	0.0051297731883142	-5.10677261190114	0.046889923400427	185307.177318024	0.005	0.01	 -5	 -20	0.05	0.01	full	rep2
398	1	3	0.000243326024123843	200	0	0.0129950305713881	-10.6048199939148	0	185199.132824112	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep2
326	1	3	0.0101162930254056	-20.3781508052821	0.0100931182376277	0.0049091934956468	-4.92266401521436	0.0458833109926681	184646.031580581	0.005	0.01	 -5	 -20	0.05	0.01	full	rep3
386	1	3	0.0128971244753819	-10.5100976867053	0	0.000244885525582743	200	0	184540.195574553	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep3
71	1	3	0.00461264893469378	-4.87539493478876	0.0566824937180359	0.0103132170135309	-18.7860233055639	0.00593996230114136	186000.372888796	0.005	0.01	 -5	 -20	0.05	0.01	full	rep4
433	1	3	0.0130482412294477	-10.6507156998228	0	0.000250919780847567	200	0	185912.827834048	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep4
455	1	3	0.0101871754366025	-19.6873974020014	0.00456309118571432	0.00491488673901268	-5.03541569466541	0.0553169235207789	186782.892625404	0.005	0.01	 -5	 -20	0.05	0.01	full	rep5
334	1	3	0.000249307462971966	200	0	0.0131183750040119	-10.6788343686744	0	186691.97745406	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep5
82	1	3	0.00994655706724552	-21.6618763764811	0.015042620555946	0.00516625503033596	-4.96377627339037	0.0398848424166183	184018.602694858	0.005	0.01	 -5	 -20	0.05	0.01	full	rep6
455	1	3	0.000247007279210629	200	0	0.0127440587612955	-10.3214111832864	0	183887.122525538	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep6
453	1	3	0.0107850803409807	-18.2767734082009	0.0243450477872579	0.0041096798159123	-4.34752293800145	0.0384671182552448	185844.394709103	0.005	0.01	 -5	 -20	0.05	0.01	full	rep7
288	1	3	0.0128712582723447	-10.4849643963334	0	0.000273692171985522	200	0	185716.942223194	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep7
129	1	3	0.0103849649816663	-19.0077795426805	0.0168239728378732	0.00462225858559466	-4.86652376854243	0.0419079822364685	186368.83526061	0.005	0.01	 -5	 -20	0.05	0.01	full	rep8
299	1	3	0.000247147333448621	200	0	0.0130334339005442	-10.56784891812	0	186251.022340505	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep8
240	1	3	0.00939457763890434	-22.4333187976667	0.00818550194904827	0.0057634593052611	-5.28473193490767	0.0441158251211326	185929.94753762	0.005	0.01	 -5	 -20	0.05	0.01	full	rep9
282	1	3	0.000245658520106597	200	0	0.012847796915537	-10.2715052423122	0	185819.088984119	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep9
348	1	3	0.0111288454285454	-16.5928206291875	0.0138094979261139	0.00357293437327273	-4.11602977485415	0.0580596010490472	186450.766842767	0.005	0.01	 -5	 -20	0.05	0.01	full	rep10
425	1	3	0.000270914632482427	200	0	0.013005195092812	-10.6244000740319	0	186367.359522893	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep10
174	1	3	0.0101680675467755	-22.4196276429176	0.00354461386463772	0.00550224483350133	-5.2675445031783	0.0541135577478863	188856.589282513	0.005	0.01	 -5	 -20	0.05	0.01	full	rep11
399	1	3	0.0133030317180834	-10.8488058218136	0	0.000260194828485148	200	0	188746.369097202	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep11
301	1	3	0.0103294823149857	-18.3616323126849	0.0113180681284836	0.0045000580611312	-4.84944957274114	0.0497028226019386	185497.764640985	0.005	0.01	 -5	 -20	0.05	0.01	full	rep12
356	1	3	0.0129959093186505	-10.5882246073383	0	0.000246321240826359	200	0	185396.103506558	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep12
201	1	3	0.00458391724099326	-4.83447267649891	0.0646222414509747	0.00999365312074787	-18.0809071702395	0	184308.594629045	0.005	0.01	 -5	 -20	0.05	0.01	full	rep13
342	1	3	0.0128562603456174	-10.4997501443435	0	0.000253071950337007	200	0	184240.201843081	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep13
301	1	3	0.0106111859742271	-19.1308194314715	0.0142592361801167	0.00447767805576763	-4.61254273593402	0.0481473323095559	187028.944821192	0.005	0.01	 -5	 -20	0.05	0.01	full	rep14
250	1	3	0.013012741946512	-10.5437371518832	0	0.000263865099982984	200	0	186918.582074732	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep14
394	1	3	0.00961204564082111	-20.2457963314015	0	0.00543491686062292	-5.33181788882587	0.0549167347133494	187175.976027611	0.005	0.01	 -5	 -20	0.05	0.01	full	rep15
108	1	3	0.000240860228140824	200	0	0.0130900647045845	-10.5256141219559	0	187095.622945374	0.005	0.01	 -5	 -20	0.05	0.01	reduced	rep15
96	1	3	0.00473421736715731	-4.78241375058292	0.0653664938297434	0.0103081913961032	-19.9869521422576	0	185009.136563933	0.005	0.01	 -5	 -20	0.05	0.01	full	rep16
