e_1_sim,e_1_mean,e_1_sd,e_1_lwr,e_1_upr,e_2_sim,e_2_mean,e_2_sd,e_2_lwr,e_2_upr,gamma_1_sim,gamma_1_mean,gamma_1_sd,gamma_1_lwr,gamma_1_upr,gamma_2_sim,gamma_2_mean,gamma_2_sd,gamma_2_lwr,gamma_2_upr,theta_1_sim,theta_1_mean,theta_1_sd,theta_1_lwr,theta_1_upr,theta_2_sim,theta_2_mean,theta_2_sd,theta_2_lwr,theta_2_upr,percent_sig
0.01,0.0240285746504,0.019646394177,0.0,0.0651822113253,0.05,0.0415737182864,0.0142665874282,0.00799814684321,0.0607678630284,0,-0.28646054904,0.360881506402,-1.14685006802,0.170522510607, -10,-10.5416218858,0.875696775678,-12.392953473,-9.29123769424,0.05,0.0546328259511,0.00605872245477,0.0474068717695,0.0696635486468,0.1,0.0956749494501,0.00559889409413,0.0819758999613,0.1,-
