run	imp	exit_code	data_1_theta_1	data_1_gamma_1	data_1_e_1	data_1_theta_2	data_1_gamma_2	data_1_e_2	lnL	sim_theta_1	sim_theta_2	sim_gamma_1	sim_gamma_2	sim_e_1	sim_e_2
168	1	3	5004.10170527831	-11.7411986781718	2.22044604925031e-18	2800.90564564087	-0.334704427203074	2.22044604925031e-18	96493.6642633377
67	1	3	2993.71786166153	-0.536087528061337	0	4843.30603632004	-12.5647409497237	0	96326.0322879241
92	1	3	2540.95692569481	-0.0727442558157326	0	5052.42647257623	-9.38124812412893	0.0017748349582087	99008.4085992831
28	1	3	4829.90505026737	-12.17512680396	0	2971.13222917357	-0.591947037522006	0.00502427693653223	95981.1621013839
94	1	3	4858.90924861609	-12.1592232806342	0	2938.24948005831	-0.465359256806036	0.00611201581282954	96468.0722945628
46	1	3	5393.57803694695	-9.98146542922889	0.00203497495430588	2336.09697891678	0.0711237021167471	0	96231.7244955777
61	1	3	2173.38999750194	0.399581928224011	0	5404.48545847875	-9.25333466355222	0	96629.4534389639
66	1	3	2983.21010931062	-0.502051521913629	0	4631.17151749284	-11.6628924606694	6.66133814775094e-16	96474.9797903702
140	1	3	1966.09536076161	0.789283296103243	2.22044604925031e-18	5355.63226335644	-8.73376443217137	0	94623.0119885116
159	1	3	4866.51464562127	-9.87718262120839	1.77635683940025e-17	2494.15070063056	0.00999119212290192	0	95054.4277807762
80	1	3	4780.5963156481	-10.2432590691784	0.00757149832335841	2715.55217805602	-0.351357362101898	0	95966.4537082522
43	1	3	4940.48185676736	-10.8734526348089	0	2701.10580502101	-0.159808191047419	0	96960.1711308361
106	1	3	2730.51428192752	-0.316237838149134	0.00716689065975749	4546.54925400983	-9.47691969189865	2.22044604925031e-18	96482.6540563769
58	1	3	2865.6395752655	-0.350173148167633	0	4553.25882955429	-11.5082690787362	0.00146015948348286	94495.7632757141
150	1	3	4560.3203870729	-11.7094875977881	0.00935376312132979	2978.73790602636	-0.592978875066795	0	94781.3434571107
171	1	3	2414.02189390551	0.082247773836816	0.00126858684932435	4950.27221655545	-9.73023120038422	0	94773.7752103994
52	1	3	3305.7980137036	-0.805742975193684	0.00860612367742905	4489.61963852785	-12.9191167458979	0	97506.7917442547
171	1	3	4343.05605109707	-10.4961735579729	0	2927.07281690308	-0.492575049274548	0.00650352027794758	95184.2686382708
152	1	3	4931.79155768099	-11.7228744096709	0	2909.02974478215	-0.587729038100109	0.00994147924685374	96375.8489015989
116	1	3	2571.92227801036	-0.146599031836511	0.00366874946164138	4756.72991460027	-9.92299041697404	0	94674.504412909
134	1	3	4509.07649391271	-10.915505332898	0	2907.7711359672	-0.527691555627589	0.0051414513896357	95015.7913549906
188	1	3	2724.91310458655	-0.232082535027105	0	4875.41126120004	-10.9997693188523	0.0033262112612217	96041.4459085722
90	1	3	2618.02830782114	-0.141847095765983	0	4893.538405179	-10.7624474487774	0	94903.9773742851
196	1	3	4963.76366666223	-12.5409768621816	0.00450510479577354	2811.89327072261	-0.337142238406138	2.22044604925031e-18	94524.2873105782
53	1	3	4585.65735508806	-12.4112377840076	0.00432664846490203	3065.85598260054	-0.671041238488515	2.22044604925031e-18	95003.5561843192
189	1	3	5100.90655733542	-11.3187912491506	0	2593.07156806979	-0.0871594835502049	0.00402082435874097	95048.5067968659
57	1	3	2959.87306239645	-0.432890048614891	0	4599.25227424297	-11.7497293427356	0	96013.0805240673
