e_1_sim,e_1_mean,e_1_sd,e_1_lwr,e_1_upr,e_2_sim,e_2_mean,e_2_sd,e_2_lwr,e_2_upr,gamma_1_sim,gamma_1_mean,gamma_1_sd,gamma_1_lwr,gamma_1_upr,gamma_2_sim,gamma_2_mean,gamma_2_sd,gamma_2_lwr,gamma_2_upr,theta_1_sim,theta_1_mean,theta_1_sd,theta_1_lwr,theta_1_upr,theta_2_sim,theta_2_mean,theta_2_sd,theta_2_lwr,theta_2_upr,percent_sig
0.2,0.146997798624,0.107401737775,0.0,0.320862099025,0.1,0.182411503535,0.203913189249,0.0,0.622131172145, 0,0.330048227508,1.33648540095,-1.61173709083,2.78315758217, 5,5.76143843719,9.6680612482,-4.7501480713,34.1361982541,50000,43819.1658875,9620.79220971,30907.9494226,56331.3590788,10000,16006.0357324,9799.87591248,2915.76080279,29061.9066677,100.0
0.1,0.0699301706826,0.0520199828441,0.0,0.162304956492,0.1,0.137006066976,0.146087678543,0.0,0.436708527289, 0,0.152846356266,0.840312033237,-1.02308134728,1.98677069061, 5,2.03331986015,51.5917249325,-5.86672273499,30.6578510553,50000,46194.5118758,8018.57101039,31127.359407,56205.1655355,10000,13940.2356542,8305.90066369,3153.80888748,29173.7258207,93.0
0.2,0.186562656258,0.017385670525,0.153870755464,0.217904644641,0.1,0.105482509495,0.108092355601,0.0,0.276421629939, -10,-8.96886149324,1.36197171325,-12.0719540071,-6.95325888333, -5,-10.9577911279,14.7516042742,-46.4315748705,-1.8256975164,50000,49623.4734797,8329.63683187,32132.0226941,57786.7511127,10000,10983.655177,8695.04538195,2185.47924288,28420.0611033,100.0
0.1,0.0778627323305,0.045304595194,0.0,0.124419131381,0.1,0.154805924657,0.157633720225,0.0,0.362910816952, -10,-10.1286383564,0.401474189654,-11.0969403402,-9.52741126592, 5,3.85292242196,1.91661240194,0.423016910007,6.16441005067,50000,48577.4115672,2301.04217253,43386.2357983,51193.6289247,10000,11458.1338967,2256.64088407,9472.76529882,16940.2505695,100.0
0.1,0.102454298952,0.00706119754557,0.0888802607411,0.112895698895,0.1,0.0606817010379,0.0463385727888,0.0,0.121680281565, -10,-9.07550932447,1.376001992,-11.680393311,-6.97994699277, -5,-8.36696250445,8.20184980271,-27.0709828385,0.388473913708,50000,49010.1954619,8292.44571168,31011.3317774,58678.5957245,10000,11339.5397195,8700.51542551,707.417326416,29382.0666518,100.0
0.2,0.136107924402,0.103665270399,0.0,0.331156331153,0.1,0.18335702659,0.198483822296,0.0,0.533511422756, 0,-0.00939377416865,1.21076287734,-2.57558413675,1.63058128672, -5,-10.9946730235,49.4597601048,-31.497786768,4.63260484287,50000,44462.9254516,10227.8612995,30565.3011856,57521.6694431,10000,16083.1928403,10079.678012,3553.40898515,29346.8073822,100.0
0.2,0.166875552009,0.0482281580309,0.0840322990568,0.224778141169,0.1,0.194030870747,0.159193304285,0.0,0.376191485316, -10,-10.2732368141,0.54379029065,-11.852498229,-9.62821168195, 5,3.24362749062,2.12552711185,-0.294651104256,5.90341528505,50000,47662.7561452,3142.14075054,40635.8570466,51234.736374,10000,12432.4029497,3147.11965919,9581.77281059,20325.8453217,100.0
0.1,0.0658681632353,0.0520619749498,0.0,0.133461330371,0.1,0.13857874685,0.131610988601,0.0,0.363145852801, 0,-4.9594846427,49.7592526963,-1.85944792479,1.00911552536, -5,-5.58116038221,19.3747361467,-26.7152930417,19.1037731356,50000,45865.8143525,8762.6434175,31676.0013945,57360.3713503,10000,14687.2545963,9512.602955,2782.02237373,28664.3458588,100.0
