e_1_sim,e_1_mean,e_1_sd,e_1_lwr,e_1_upr,e_2_sim,e_2_mean,e_2_sd,e_2_lwr,e_2_upr,e_3_sim,e_3_mean,e_3_sd,e_3_lwr,e_3_upr,gamma_1_sim,gamma_1_mean,gamma_1_sd,gamma_1_lwr,gamma_1_upr,gamma_2_sim,gamma_2_mean,gamma_2_sd,gamma_2_lwr,gamma_2_upr,gamma_3_sim,gamma_3_mean,gamma_3_sd,gamma_3_lwr,gamma_3_upr,theta_1_sim,theta_1_mean,theta_1_sd,theta_1_lwr,theta_1_upr,theta_2_sim,theta_2_mean,theta_2_sd,theta_2_lwr,theta_2_upr,theta_3_sim,theta_3_mean,theta_3_sd,theta_3_lwr,theta_3_upr,percent_sig
0.05,0.040580014164,0.0619543605123,0.0,0.217457090781,0.02,0.0241745805889,0.0316857207779,0.0,0.0956252591198,0.01,0.0321348049451,0.0590178599053,0.0,0.128009527377,0,-15.2530734689,35.8565759653,-130.831198172,13.6882933163,-5,-73.9744486812,532.421286628,-95.526807549,10.5560068625,-30,-18.1869515311,45.8080172584,-140.049410567,9.2391068891,0.002,0.00339235134484,0.0022697728445,0.000281729262168,0.00690464501382,0.006,0.00389184220475,0.00338602171932,0.000365068067329,0.00699620702917,0.002,0.00311654106888,0.00202162083523,0.000172824734448,0.00671244771855,100.0
