run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
1993	1	3	0.00743686889167057	-4.06087214028608	0.0219561140813529	0.000618846837185422	4.28807409561915	0	0.00232206369364248	-43.8841283768723	0.047016482052508	465006.589158647	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep29
6667	1	3	0.00731181453575145	-4.362925713637	0.0249544179366664	0.000900240064787763	2.3048783722	0.0249544179366664	0.00217979501287418	-47.4692889933553	0.0249544179366664	465006.362998027	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep29
9079	1	3	0.00486847941686925	-8.82373249456636	0	0.00439075249693349	-1.47111107970472	0.0507092927180152	0.000816239865166947	-76.4498700608193	0.0160482333291877	463327.210664128	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep30
7025	1	3	0.0012070176923899	-43.2810610478232	0.0242900942348198	0.00619609609022322	-6.43747576699433	0.0242900942348198	0.00260253242953546	-0.20386782487845	0.0242900942348198	463326.426766826	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep30
5857	1	3	0.00240944829639927	-25.760363380273	0	0.00602613077501491	-4.48970650412318	0.0384925481596823	0.00158822742238113	0.571481293196646	0.00325099358829772	461711.816169016	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep31
614	1	3	0.00651350814227998	-3.52645938515669	0.0244902311976953	0.000628854575812845	3.22049273840262	0.0244902311976953	0.00285939586400165	-22.4640365175293	0.0244902311976953	461711.140039671	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep31
2063	1	3	0.0043276602482793	-1.58727466979929	0.0569970965546714	0.00193749528024269	-32.3861384867092	0	0.00386733636943244	-7.11722992549037	0	461531.22075586	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep32
6848	1	3	0.00329556855803059	-20.663514324188	0.0247131138133402	0.00648907910783705	-3.00196681450611	0.0247131138133402	0.000266310418938414	7.8035363951943	0.0247131138133402	461530.938844021	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep32
3494	1	3	0.000259127890613409	12.5183707781974	0.0903454509903524	0.0062781244346171	-2.87401449325011	0.0111567086944211	0.0033077492748293	-18.0252480956642	0.0433467850372885	460217.821386142	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep33
6562	1	3	0.00634567281449515	-2.7980431459163	0.0239309152814209	0.00328402913259542	-17.7379282793171	0.0239309152814209	0.000210042777248764	10.0912182074215	0.0239309152814209	460217.808654138	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep33
9089	1	3	0.0040654863396152	-1.29543212309585	0.0416310701544055	0.000941531953069782	-102.7778289333	0	0.00510258361125876	-8.14949974785961	0.0119965643415984	460938.343150927	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep34
6599	1	3	0.00313462502840292	-0.641825823706475	0.0245608634065725	0.00592982986082549	-7.13041222288381	0.0245608634065725	0.000985561619025958	-82.2409077168942	0.0245608634065725	460937.442872176	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep34
7525	1	3	0.00532687591334485	-2.12630799381193	0.00239692456508861	0.0043392462403057	-13.9200266844532	0.0310239085403351	0.000149521932726992	95.4131751004933	0.000802066325880422	464162.431100072	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep35
7862	1	3	0.00555870559580741	-2.17796465860652	0.0164124595613693	0.00416820613805746	-14.3442589794937	0.0164124595613693	0.000111472274967352	100	0.0164124595613693	464162.252279503	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep35
8620	1	3	0.00249701988621986	-0.394693416119785	0.0852756484099962	0.00167576041810693	-49.3743040552826	0	0.00599285770888471	-5.54757870996302	0	463906.873023712	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep36
8602	1	3	0.00193475710672949	-40.7900362727786	0.0221011111474376	0.000985480904818549	2.39471689477709	0.0221011111474376	0.00720448789090883	-4.43835568933036	0.0221011111474376	463905.457987654	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep36
3943	1	3	0.000752719004848249	2.2810942289992	0.0867070767079942	0.00293393154035766	-25.2216022134073	0	0.00644175358649836	-3.56191385481387	0.023588281524893	462599.532950902	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep37
7293	1	3	0.00345744028974892	-21.3482943446421	0.0214038108156875	0.000269555595395933	10.0993933536201	0.0214038108156875	0.00635026215963744	-2.84493662452671	0.0214038108156875	462598.932788163	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep37
8434	1	3	0.00159518762679642	-29.8500525145414	0	0.00439032831990749	-1.42051550070726	0.0313122038654051	0.00408550280434943	-8.1147696362453	0.028442447076473	464766.899163318	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep38
9566	1	3	0.0027512598572156	-21.2883787837496	0.0261139206514822	0.00201348204782831	-0.0162364613505011	0.0261139206514822	0.00527437504772449	-4.49450259072969	0.0261139206514822	464766.483122934	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep38
