e_1_sim,e_1_mean,e_1_sd,e_1_lwr,e_1_upr,e_2_sim,e_2_mean,e_2_sd,e_2_lwr,e_2_upr,e_3_sim,e_3_mean,e_3_sd,e_3_lwr,e_3_upr,gamma_1_sim,gamma_1_mean,gamma_1_sd,gamma_1_lwr,gamma_1_upr,gamma_2_sim,gamma_2_mean,gamma_2_sd,gamma_2_lwr,gamma_2_upr,gamma_3_sim,gamma_3_mean,gamma_3_sd,gamma_3_lwr,gamma_3_upr,theta_1_sim,theta_1_mean,theta_1_sd,theta_1_lwr,theta_1_upr,theta_2_sim,theta_2_mean,theta_2_sd,theta_2_lwr,theta_2_upr,theta_3_sim,theta_3_mean,theta_3_sd,theta_3_lwr,theta_3_upr,percent_sig,reduction
0.05,0.0272297108554,0.0216096128113,0.0001371586258,0.0587111790924,0.02,0.0142872203362,0.0136945139249,0.0,0.0386862644001,0.01,0.0348655769591,0.0291678612822,0.000908112427164,0.0783965966477,0,-14.7925942624,12.5596958435,-32.3373636328,-1.82150470335,-5,-13.853785171,12.9263491318,-32.0930198953,1.50151143802,-30,-5.00999317466,14.8243999664,-35.0414062925,5.90733382668,0.002,0.00397399146898,0.00155712943631,0.00210841543381,0.00637451340316,0.006,0.00362516608274,0.00223788333339,0.0010121534274,0.00684894782899,0.002,0.00240464731025,0.00208181258214,0.000502338795387,0.00635023919757,14.29,equal_pol
0.05,0.0206292951789,0.0245697865023,0.0,0.0835742610746,0.02,0.0281918146335,0.0424978445767,0.0,0.0989884660362,0.01,0.0302644359412,0.0253900361033,0.0,0.0810671931846,0,-14.3893461087,14.3208482053,-37.1766126543,2.41158151953,-5,-9.95014022336,12.2130182846,-34.1902857961,4.00956662197,-30,-13.8459558688,22.0527551838,-67.6054433686,5.87555097701,0.002,0.00329322887349,0.00188705986562,0.000960252451161,0.00685426254144,0.006,0.00414441062681,0.00207946140527,0.000564448717814,0.00687444801362,0.002,0.00256867485383,0.00169798305859,0.000469821355811,0.00639764289602,100.0,no_pol
