run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
44	1	3	0.00172243740409397	-37.9331208772586	0	0.00228499631389997	-0.0826690916721003	0	0.00605375367321142	-5.58210937604209	0.040574270155788	2839577.24072458	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep21
9899	1	3	0.000330825553770942	100	0	0.00675955164650459	-3.27975969426216	0	0.00264530228471578	-24.1732598555909	0	2839337.56091196	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep21
9597	1	3	0.00494505849136804	-1.7655660722485	0.0470131774315992	0.00440308934976499	-10.0540849315135	0	0.000845460259021858	-115.838316682438	0	2837017.75710535	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep22
6654	1	3	0.00288302069466687	-19.7461887508525	0	0.00645997977947624	-3.14667452852284	0	0.000319133915584744	100	0	2836771.64242405	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep22
3679	1	3	0.000979561405852799	-73.7308599076734	0	0.00429732019432825	-9.54153704149219	0	0.00485230263836752	-1.76076709983397	0.0481236741562866	2828548.62570701	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep23
6059	1	3	0.000320882521409183	100	0	0.00283594129895303	-21.144507765465	0	0.00653673478681895	-3.21623507700002	0	2828327.97724163	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep23
9047	1	3	0.00452387761805035	-8.19265346365215	0	0.00121610104815135	-58.6883470673455	0.00132135149349198	0.00439512017724252	-1.55016857673313	0.0540448874198203	2837361.59412073	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep24
4973	1	3	0.00658651256385186	-3.2334243566611	0	0.00279225856976071	-21.6295700199382	0	0.000330497714801442	100	0	2837113.07656346	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep24
2513	1	3	0.00448810354685519	-1.62104371348033	0.0520822852470236	0.00404629025546403	-7.58453682245072	0	0.00143135717328446	-41.843991911314	0	2822269.47865303	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep25
5605	1	3	0.00259306659063346	-23.8908699526115	0	0.00673417246405638	-3.2509116036061	0	0.000322639526117769	100	0	2822032.23176873	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep25
8389	1	3	0.00623718906553338	-4.55529217758902	0.0370350644597911	0.00148284058262274	0.699000059014822	0.00332159460436911	0.00230273746547134	-26.0218306706328	0	2838727.57581637	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep26
930	1	3	0.00292477921813507	-21.7833241824767	0	0.00651533608749687	-3.2011444015385	0	0.000328756784845724	100	0	2838511.75039552	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep26
4460	1	3	0.0026993810030794	-0.949335854858031	0.0797673631345846	0.0049008212801806	-4.70081416686944	0.00479027416193047	0.00229794567150738	-23.8943775298148	0	2835383.8560124	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep27
211	1	3	0.00677942310625624	-3.29218638024584	0	0.00257069542273522	-23.5625907318459	0	0.000329107624775293	100	0	2835125.38849232	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep27
4638	1	3	0.00662878459537546	-3.34594659755438	0	0.00286462744837339	-21.4748188533233	0.0861339644476338	0.000391363742346342	11.2418863935681	6.91639205633465e-05	2834253.66688339	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep28
7811	1	3	0.00263132629019825	-22.0350278839348	0	0.000328755198920637	100	0	0.00669210978990068	-3.26454856431274	0	2834029.47639615	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep28
6499	1	3	0.00537692194770305	-5.04440581849495	0	0.00216598885754339	-29.1492541964641	0.0179533262357069	0.00248172806872671	-0.561943578033635	0.0837567773944395	2836400.07098166	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep29
6000	1	3	0.00669716834190187	-3.24499865800329	0	0.000329563478311872	100	0	0.00274862724233294	-24.5917645149067	0	2836155.93037095	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep29
3265	1	3	0.00616317860113249	-4.46268874436696	0.0376224463354733	0.0022791266887615	-23.9464578221095	0	0.00150191562805733	0.631036158574634	0	2843620.2234657	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep30
7611	1	3	0.00285145718139056	-20.7916101374198	0	0.000322665395722467	100	0	0.00653011245481853	-3.16200670402758	0	2843386.71429106	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep30
3396	1	3	0.00624894398483629	-4.48861376577327	0.0363120252080904	0.00144610192274879	0.767492482008308	0.000790355570994796	0.00229220616970017	-25.1186733584588	0	2842090.08872766	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep31
