run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
2798	1	3	0.00275870005707158	-26.8602394113814	0.0786560782944557	0.000375997468189522	10	0	0.00691527878692583	-3.48718049525786	0.00594563737022941	459453.207924125	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep1
502	1	3	0.000481935717676942	4.01357722087915	0.0240073808706599	0.00701298303232339	-3.62391549572734	0.0240073808706599	0.00254762134182066	-27.6012301666268	0.0240073808706599	459452.425464791	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep1
4689	1	3	0.00437742047930432	-4.84102119172468	0	0.00271461638801055	-24.5671666850541	0.0146897486589233	0.00296085720266468	-1.02402701675963	0.0680375240719868	459413.723535667	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep2
1141	1	3	0.00315380167355103	-22.0228493487683	0.0243353788334754	0.000491430876603756	3.12595892505826	0.0243353788334754	0.00639216849890452	-3.24080644750431	0.0243353788334754	459413.66559941	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep2
526	1	3	0.00333139199197671	-16.3859253668205	0.0718438679848605	0.000419514190017926	7.81914310497024	0	0.00614276399498133	-3.17765791844998	0	464777.666628228	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep3
1337	1	3	0.00288473511322452	-17.3989631287051	0.0235366567661166	0.00625554276344034	-3.61966425490377	0.0235366567661166	0.000754793129672737	2.35642210629134	0.0235366567661166	464777.596840627	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep3
3147	1	3	0.00679735665831166	-5.42273529748073	0.0339945215560831	0.00170404110342663	-47.3866893186288	0	0.0016402084956434	0.934027651348406	0	458173.202691869	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep4
518	1	3	0.00694213471318539	-4.88802305352791	0.0240660971744819	0.0012418920982137	1.69868790888739	0.0240660971744819	0.00190402247234875	-38.8953207074014	0.0240660971744819	458172.763511588	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep4
4915	1	3	0.000275117433619293	10	0.000492987385015278	0.00683095856355341	-3.16499162320158	0.0164779712621802	0.00283805818122021	-25.7050805885445	0.05302666677599	456118.906564186	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep5
167	1	3	0.000306143360717416	5.62971137663732	0.0258101927409275	0.00273332078945921	-25.978300558095	0.0258101927409275	0.00690114084949854	-3.21685181094302	0.0258101927409275	456118.757187164	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep5
