run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
469	1	3	0.00388498399443151	-14.2437455050403	0	0.00596328149490804	-2.1503024510552	0.0424428770720093	NA	NA	NA	464838.099901559	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep17
1831	1	3	0.00485427663096129	-7.77567398678586	0	0.00379351678358704	-1.16498809011922	0.0460944056630419	0.00139529153692902	-34.6046967116284	0.0582641959259837	460081.705669512	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep18
415	1	3	0.0051395751473617	-1.82878992711632	0.0377763071078561	0.00472294561368857	-12.65544420063	0.00899039199073839	NA	NA	NA	460079.360542651	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep18
3303	1	3	0.00561735368012802	-5.51813187684064	0	0.00176726480062948	-51.3842680445539	0	0.00281780998016299	-0.906006169537318	0.0805926668412183	461667.008179611	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep19
51	1	3	0.00593962013367669	-2.20512722841575	0.0403880619627808	0.00385489661718844	-14.0777280332866	0	NA	NA	NA	461658.668242028	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep19
1865	1	3	0.000565383847044748	4.63689320655954	0.222687628114585	0.00694924877995035	-3.75814036449711	0	0.00266698546199515	-28.8890284899392	0.0494957367554563	463082.621155836	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep20
98	1	3	0.0059386608635885	-2.18062840381207	0.0406493361901983	0.00402332771218867	-15.4611344760192	0	NA	NA	NA	463075.402774581	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep20
1183	1	3	0.00203787618485113	-46.6523373036813	0	0.00259445174804037	-0.785374968218518	0.0914666207898485	0.00562165979446406	-5.20385675704883	0	460320.60118784	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep21
92	1	3	0.00609229040333802	-2.25621963440054	0.0413797637294948	0.00378680008973483	-15.9230033135776	0	NA	NA	NA	460311.4860185	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep21
2063	1	3	0.006302991098263	-2.81935967358874	0.0224751167223989	0.000207836099891443	10	0	0.003441242514826	-19.5953041693775	0.0277271012614851	457365.710640412	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep22
