run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
3690	1	3	0.000301359571193716	100	0	0.00281490629374653	-20.4761442773879	0	0.00647583129406738	-3.12221969370978	0	1076322.6739679	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep37
2109	1	3	0.00285988561746434	-24.4044386908752	0.024091934416386	0.000871835411445654	1.77092837917986	0	0.00632283964297478	-3.66849605659297	0.0298159344429017	1082123.11574151	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep38
4824	1	3	0.00307506482834905	-22.7936291240801	0	0.00641283615975777	-3.01296120996125	0	0.00030396868696708	100	0	1082083.16870364	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep38
1117	1	3	0.00413828156880554	-8.07250704619964	0	0.00139835802059272	-41.2817807106193	0.006441163741457	0.00453916919651378	-1.62819039096179	0.0505522299247815	1085098.3864319	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep39
2309	1	3	0.00639590254616582	-3.05621081604024	0	0.00300688249638361	-19.8753305523066	0	0.000298947126231074	100	0	1085063.46003018	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep39
1433	1	3	0.00437376765239413	-1.49405495785561	0.0500087759222597	0.00345442056995354	-500	0.111048170894773	0.00491071216315162	-8.76853187286983	0	1087103.71076674	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep40
267	1	3	0.00630557423153543	-3.05675300750406	0	0.00297659299649128	-17.5506023857192	0	0.000309131662648804	100	0	1087046.64506667	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep40
4144	1	3	0.0031262657704713	-22.5406152932861	0.0534212317093986	0.00657530414929056	-3.16305823011884	0.00886193967037726	0.000320238632761593	12.0152979646212	0	1083056.83683802	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep41
946	1	3	0.006447690890921	-3.06991649765138	0	0.000297908167225252	100	0	0.00304093432796518	-21.8255660266048	0	1083034.98795977	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep41
2052	1	3	0.00463350577681186	-6.16046746484477	0	0.00202932485758426	-34.2548457110259	0	0.00351362206206238	-1.19601722931689	0.0653304062880844	1084051.49787794	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep42
941	1	3	0.00313588174183264	-21.1814807253883	0	0.000301223646607564	100	0	0.00637836582490571	-3.06227541957145	0	1084022.93609024	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep42
