run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
2244	1	3	0.0040833036693284	-1.455958972043	0.0568218870318918	0.00436256687042689	-7.03893745836551	0	0.00166323062982671	-41.9297963125413	0	2830027.53568438	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep1
395	1	3	0.00576410346747442	-2.1089196255764	0.0417124839015481	0.00407302301353093	-14.3757475303554	0	NA	NA	NA	2830006.01152656	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep1
738	1	3	0.00230513937795561	-30.9493727645286	0.0318207054618387	0.00704665565039516	-3.95536465305582	0.0243106033768584	0.000722273069866999	3.00232604495434	0	2845182.01993138	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep2
164	1	3	0.0040276212848278	-13.9599635879446	0	0.00579642289809688	-2.09940150882707	0.0411899744092996	NA	NA	NA	2845151.21466771	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep2
614	1	3	0.00230647452745451	-25.2888072823265	0	0.00318840543732233	-1.09532771051576	0.0717241611721499	0.00449130742813289	-5.24496322127962	0	2840730.93103499	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep3
420	1	3	0.00412504079483582	-14.1723744946673	0	0.00572677063848681	-2.06106114181033	0.0414492897082195	NA	NA	NA	2840717.42658591	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep3
1497	1	3	0.0059805788368483	-5.98166522851009	0.0191684861835626	0.00252229205327372	-0.268473058513943	0.03720925254251	0.00160280346091655	-42.295094796944	0.0259268913762921	2840560.97985127	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep4
317	1	3	0.00547555875001119	-1.96856106497274	0.0433494570878634	0.00432965468738997	-12.8866621746884	0	NA	NA	NA	2840538.77035933	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep4
2754	1	3	0.00193433181387168	-28.9538070433314	0.0250434697178764	0.00193129864484846	0.191490337321228	0.0734059514365889	0.00611578597130959	-5.06554652839358	0.0086058606479897	2842166.92288978	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep5
8	1	3	0.00528095885542028	-1.863230121328	0.044853107340144	0.00449907387179428	-12.202450771056	0	NA	NA	NA	2842149.4998995	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep5
