run	imp	exit_code	theta_1	gamma_1	e_1	theta_2	gamma_2	e_2	theta_3	gamma_3	e_3	lnL	sim_theta_1	sim_gamma_1	sim_e_1	sim_theta_2	sim_gamma_2	sim_e_2	sim_theta_3	sim_gamma_3	sim_e_3	model	rep
738	1	3	0.00240685020998106	-23.3419629038797	0	0.00607153698728524	-4.36761726528796	0.0389622262812418	0.00145866476641859	0.632910433193522	0	2832102.04845042	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep24
653	1	3	0.00366964056488993	-15.641717599958	0	0.000242400412708622	3968.99322449177	0	0.00570056158546371	-2.57197320448688	0	2832095.42357973	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep24
1250	1	3	0.00078905105169392	1.36887489919949	0.288286542825115	0.00648165879013975	-3.57651088950352	0	0.00262597695511798	-21.9381361390306	0	2832353.65421196	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep25
739	1	3	0.00358183280064703	-15.7086982290883	0	0.00576093805979864	-2.59251224727973	0	0.000244333795326032	1793.29395724625	0	2832344.86260117	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep25
3479	1	3	0.00201515310473938	-28.581237474425	0	0.00645647267553548	-4.57650251590966	0.0365388543930097	0.00147616613063183	0.650925687888031	0	2837696.25171169	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep26
1847	1	3	0.00332773991783863	-16.5698677464267	0	0.00601738513771708	-2.72391514958127	0	0.000245440474073724	1981.06121304261	0	2837684.85986331	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep26
738	1	3	0.00270693618236222	-23.5797137340396	0	0.00655226340016915	-3.59812298009294	0.0357853123029695	0.000722741431179125	1.89121977723082	0	2830641.11903197	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep27
98	1	3	0.00604270021613971	-2.73918283745969	0	0.00339079228150594	-18.2445105167851	0	0.000247130438541611	2158.84115360096	0	2830635.75092484	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep27
2183	1	3	0.0061666944884598	-4.98443365441834	0.0386626510918511	0.00187596106937597	0.257062082008879	0	0.00202819092559672	-33.6808578169515	0	2837072.91217433	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep28
194	1	3	0.000242999093716861	4712.96951720232	0	0.00341143572460654	-17.8322835229028	0	0.0060122714461165	-2.68203898787519	0	2837060.62912606	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep28
871	1	3	0.00481738075371969	-7.99017337268087	0	0.00414619452392871	-1.38909612703485	0.0525312615618254	0.00114531602469608	-65.4163628572311	0.0187279199527728	2834373.63320452	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	full	rep29
877	1	3	0.000233030330691442	4726.93608629811	0	0.00549307764993789	-2.45390510500283	0	0.00381760997830143	-14.0047427889214	0	2834358.74791378	0.002	0	0.05	0.006	-5	0.02	0.002	-30	0.01	reduced	rep29
